fips,start,end,aet,cwd
22047,2007,2011,800.1594231,607.9849033
22047,2012,2016,850.0832545,523.4276826
18051,1950,1980,594.2343151,573.267063
18051,1982,2011,607.3588639,537.9886917
18051,2007,2011,612.2837975,555.7037513
18051,2012,2016,604.0307164,551.0425379
54085,1950,1980,662.6596125,493.5022039
54085,1982,2011,661.479136,494.3610557
54085,2007,2011,661.5842476,487.0049069
54085,2012,2016,660.2152167,488.5308549
46051,1950,1980,354.2599939,594.3485528
46051,1982,2011,382.0517964,540.8687649
46051,2007,2011,385.4969021,506.9876774
46051,2012,2016,368.3241376,562.5004867
51121,1950,1980,599.160158,541.8404799
51121,1982,2011,609.5939202,527.4029367
51121,2007,2011,590.5413997,560.4779376
51121,2012,2016,634.7674578,493.2619621
29065,1950,1980,562.8887531,634.0386125
29065,1982,2011,587.4355242,586.2818371
29065,2007,2011,651.0880314,511.0163715
29065,2012,2016,588.1658575,585.6672122
47011,1950,1980,735.5743525,560.4676181
47011,1982,2011,765.1571605,507.0642045
47011,2007,2011,713.2081392,585.7252301
47011,2012,2016,730.9352846,557.1295353
36099,1950,1980,495.6010823,422.809033
36099,1982,2011,509.308509,407.6366377
36099,2007,2011,513.4930447,407.7997828
36099,2012,2016,522.594801,401.8778355
46077,1950,1980,386.1385648,602.342427
46077,1982,2011,412.9669889,524.4679485
46077,2007,2011,418.1777065,494.0603161
46077,2012,2016,399.0759658,562.188513
4017,1950,1980,243.9949346,1168.52202
4017,1982,2011,260.4489598,1158.594002
4017,2007,2011,236.2464506,1182.978315
4017,2012,2016,243.9115125,1196.99309
37191,1950,1980,725.1088712,601.5859548
37191,1982,2011,725.8773371,584.5317693
37191,2007,2011,702.6646969,618.6001489
37191,2012,2016,807.2000983,470.5431993
29181,1950,1980,612.9969184,679.3268978
29181,1982,2011,618.9955573,639.5490377
29181,2007,2011,608.7160142,627.1906174
29181,2012,2016,615.5122855,617.1547833
48015,1950,1980,570.7227249,934.1533986
48015,1982,2011,604.7005973,895.9032881
48015,2007,2011,550.9482045,983.3246357
48015,2012,2016,599.9301998,892.2123325
27131,1950,1980,503.131021,429.0211847
27131,1982,2011,520.2813671,395.336537
27131,2007,2011,496.7397642,405.7703249
27131,2012,2016,547.1567878,354.3645136
46005,1950,1980,346.7064088,674.8807312
46005,1982,2011,384.2736201,606.3790318
46005,2007,2011,409.5873934,548.7773968
46005,2012,2016,359.8491836,656.3746211
21217,1950,1980,667.7411284,537.7665425
21217,1982,2011,652.114815,547.7957513
21217,2007,2011,637.0928789,573.5403137
21217,2012,2016,679.3003688,520.9819485
51590,1950,1980,648.7188519,604.7924674
51590,1982,2011,652.1823587,586.6613637
51590,2007,2011,639.2162594,612.9372077
51590,2012,2016,652.9860533,562.9814374
31029,1950,1980,356.8654099,860.2871319
31029,1982,2011,375.0052633,825.0430399
31029,2007,2011,401.0041188,784.4118446
31029,2012,2016,345.4693651,901.8634652
31139,1950,1980,437.4910484,645.5026725
31139,1982,2011,451.6674779,600.3821708
31139,2007,2011,472.4490814,553.2705864
31139,2012,2016,455.3925883,617.7400281
20127,1950,1980,542.5473142,660.2453389
20127,1982,2011,571.5382008,605.7768428
20127,2007,2011,575.4350957,584.0221003
20127,2012,2016,555.8405854,649.4071681
37053,1950,1980,660.3794687,470.9013626
37053,1982,2011,665.5008712,486.2689657
37053,2007,2011,642.4978803,524.9735637
37053,2012,2016,729.5990915,410.591075
45021,1950,1980,748.2669089,585.24635
45021,1982,2011,738.4968841,569.1974749
45021,2007,2011,710.8700309,620.8200861
45021,2012,2016,720.7315507,572.7457795
13007,1950,1980,774.737328,741.9053021
13007,1982,2011,741.8693174,756.0939933
13007,2007,2011,663.2479767,836.2022614
13007,2012,2016,732.0380611,732.6265865
45025,1950,1980,690.283778,668.333251
45025,1982,2011,664.1037384,686.1410107
45025,2007,2011,649.2735747,722.8887488
45025,2012,2016,697.8893025,638.9776473
40123,1950,1980,577.879187,782.4068857
40123,1982,2011,606.1978568,737.1235238
40123,2007,2011,577.970055,772.0693644
40123,2012,2016,569.3367476,776.0908779
23007,1950,1980,464.0343628,412.8579785
23007,1982,2011,475.1286808,382.8022269
23007,2007,2011,505.1783417,340.8706369
23007,2012,2016,480.8429457,385.5546291
17097,1950,1980,498.0954632,462.3502263
17097,1982,2011,497.800946,443.2065477
17097,2007,2011,517.7071892,412.742848
17097,2012,2016,517.1900799,427.9339586
45087,1950,1980,703.8750445,656.1838796
45087,1982,2011,682.81676,652.623977
45087,2007,2011,640.9940252,723.408189
45087,2012,2016,680.4348779,641.3554347
51033,1950,1980,574.3576435,628.228506
51033,1982,2011,602.1051057,603.559257
51033,2007,2011,578.9256425,647.5118671
51033,2012,2016,650.8844209,532.3971314
40089,1950,1980,675.8857192,721.8887562
40089,1982,2011,694.1197109,684.2055174
40089,2007,2011,701.8447485,672.9088597
40089,2012,2016,657.7650501,724.9022028
40097,1950,1980,598.5170992,691.8044017
40097,1982,2011,611.5605388,648.078204
40097,2007,2011,625.079003,629.6219041
40097,2012,2016,548.5034121,740.3834196
37099,1950,1980,NA,NA
37099,1982,2011,NA,NA
37099,2007,2011,NA,NA
37099,2012,2016,NA,NA
36119,1950,1980,547.2899617,476.6630594
36119,1982,2011,551.5533776,483.2066148
36119,2007,2011,531.3173634,506.7152774
36119,2012,2016,491.0410932,556.0433759
17129,1950,1980,554.0402768,537.0495366
17129,1982,2011,573.5340058,508.1538562
17129,2007,2011,618.229117,454.1701966
17129,2012,2016,591.2938666,487.8221454
18001,1950,1980,525.9164782,520.8906727
18001,1982,2011,526.4569971,497.1226703
18001,2007,2011,537.5624896,499.0181056
18001,2012,2016,555.5664053,474.480984
13307,1950,1980,729.2483684,704.3983937
13307,1982,2011,721.5774458,706.113789
13307,2007,2011,649.5014036,781.4570128
13307,2012,2016,685.8972756,727.8389793
13129,1950,1980,723.6328426,606.5230225
13129,1982,2011,694.9405074,617.0894979
13129,2007,2011,622.3296253,723.513683
13129,2012,2016,588.0267144,737.6860564
45009,1950,1980,699.2718027,718.8044216
45009,1982,2011,677.615888,740.7041415
45009,2007,2011,640.2622941,810.6354217
45009,2012,2016,688.2004582,713.7371699
13269,1950,1980,716.9567017,732.6652552
13269,1982,2011,680.3615417,764.3885166
13269,2007,2011,611.3116913,848.2183202
13269,2012,2016,660.696993,784.0446427
20151,1950,1980,471.6986431,835.7320153
20151,1982,2011,502.6581894,782.7456338
20151,2007,2011,479.6088938,794.7460146
20151,2012,2016,510.7335903,780.4665674
18041,1950,1980,574.1282375,519.9820681
18041,1982,2011,579.728071,486.8421833
18041,2007,2011,582.4960271,499.6068058
18041,2012,2016,593.1704034,487.7406968
55063,1950,1980,472.6683573,460.876892
55063,1982,2011,488.7355112,435.3842053
55063,2007,2011,483.6522775,429.2820959
55063,2012,2016,506.6941868,421.1078785
40145,1950,1980,578.0885722,725.522204
40145,1982,2011,587.3067396,683.3869783
40145,2007,2011,577.1022784,687.8945674
40145,2012,2016,530.4535504,766.6663233
53031,1950,1980,325.3547069,519.1586298
53031,1982,2011,323.389693,521.3965394
53031,2007,2011,327.3502722,487.0967933
53031,2012,2016,338.1249009,519.0668921
13045,1950,1980,672.4442584,679.5566385
13045,1982,2011,638.6263261,676.6155323
13045,2007,2011,568.789367,765.9608132
13045,2012,2016,599.3416126,712.332241
37007,1950,1980,673.905806,679.9534827
37007,1982,2011,656.0600602,687.1867863
37007,2007,2011,645.0904071,720.1501298
37007,2012,2016,685.0742113,656.2466266
28109,1950,1980,791.8448591,675.8136218
28109,1982,2011,773.9799833,662.8678961
28109,2007,2011,737.7846049,713.2197486
28109,2012,2016,773.1349329,640.99442
27109,1950,1980,472.9644567,438.357407
27109,1982,2011,495.1462753,401.4409809
27109,2007,2011,484.2370868,404.7086675
27109,2012,2016,515.774234,370.4640327
48131,1950,1980,482.223706,1157.828623
48131,1982,2011,507.2009788,1137.925542
48131,2007,2011,461.45318,1212.59263
48131,2012,2016,519.9624508,1146.219029
39103,1950,1980,562.3052574,453.664416
39103,1982,2011,567.2787848,422.6433277
39103,2007,2011,595.6128742,399.9459323
39103,2012,2016,580.0771746,432.6486836
48051,1950,1980,588.7566492,885.3807472
48051,1982,2011,622.9892071,854.5203794
48051,2007,2011,567.7967148,953.9110974
48051,2012,2016,599.4843562,875.2256199
47083,1950,1980,679.4816005,600.3846044
47083,1982,2011,687.2112259,560.3879171
47083,2007,2011,649.4466811,613.1187793
47083,2012,2016,711.7660449,522.325961
55137,1950,1980,460.081417,482.0712077
55137,1982,2011,483.0656339,435.167673
55137,2007,2011,466.3963581,439.9330009
55137,2012,2016,474.396962,447.6665117
19063,1950,1980,426.5322755,532.4113046
19063,1982,2011,442.2938679,497.8955052
19063,2007,2011,422.8462807,523.843064
19063,2012,2016,430.7472745,524.1249377
21179,1950,1980,633.4477906,578.396588
21179,1982,2011,615.1864339,569.1052816
21179,2007,2011,616.2561271,580.8557991
21179,2012,2016,648.2319795,543.8582927
39057,1950,1980,557.2808882,501.3888332
39057,1982,2011,553.3282436,487.3050724
39057,2007,2011,548.3420417,499.7374454
39057,2012,2016,570.6530699,466.8842617
21177,1950,1980,632.9198857,597.6579122
21177,1982,2011,654.8251467,572.193409
21177,2007,2011,632.0136678,607.7320365
21177,2012,2016,655.6685845,556.4545745
5127,1950,1980,651.0717438,747.557408
5127,1982,2011,684.8820763,660.8842291
5127,2007,2011,668.8556076,644.0558369
5127,2012,2016,666.9412241,655.0856395
40069,1950,1980,558.8132448,815.9549075
40069,1982,2011,583.6879829,759.3206796
40069,2007,2011,561.8308185,790.4228138
40069,2012,2016,569.7584137,786.5488439
45067,1950,1980,755.3292266,631.159868
45067,1982,2011,735.5332691,647.5502593
45067,2007,2011,730.4562508,661.9648196
45067,2012,2016,763.5453383,581.9127037
37013,1950,1980,717.7747746,556.4519596
37013,1982,2011,695.6478092,560.3484373
37013,2007,2011,664.0006417,609.9917161
37013,2012,2016,757.4805667,471.455375
28141,1950,1980,764.8440132,568.650327
28141,1982,2011,772.1096321,525.7045843
28141,2007,2011,758.5713647,565.8974255
28141,2012,2016,785.3726751,506.2867053
49047,1950,1980,149.7781165,1034.570158
49047,1982,2011,182.1174934,1001.997833
49047,2007,2011,171.803328,972.8556664
49047,2012,2016,176.8547259,1020.520286
30067,1950,1980,286.1884784,664.4582562
30067,1982,2011,316.3961288,663.3590418
30067,2007,2011,313.3603526,657.6725596
30067,2012,2016,299.6384585,693.3548153
29145,1950,1980,594.5167889,645.0689569
29145,1982,2011,608.7324922,605.1689312
29145,2007,2011,634.9400229,560.1047422
29145,2012,2016,590.1665073,633.2378647
51021,1950,1980,615.8029543,485.7961676
51021,1982,2011,622.2465974,471.9420689
51021,2007,2011,615.2741556,494.6072323
51021,2012,2016,630.14443000000006,453.180313
26105,1950,1980,494.12785,431.5822518
26105,1982,2011,522.8300367,416.8154289
26105,2007,2011,510.4745399,421.941082
26105,2012,2016,506.4027922,427.3398692
51097,1950,1980,592.9340239,621.6316616
51097,1982,2011,607.8069568,617.8184079
51097,2007,2011,581.2386932,671.3247027
51097,2012,2016,660.1312537,537.1082193
40051,1950,1980,464.6424979,923.8916138
40051,1982,2011,488.9009661,874.2692099
40051,2007,2011,475.0519362,908.2833087
40051,2012,2016,518.4273941,867.149479
1107,1950,1980,704.3880292,687.4219866
1107,1982,2011,727.3046026,653.4114818
1107,2007,2011,737.8693718,670.8538437
1107,2012,2016,689.2380803,692.8367415
8011,1950,1980,275.6772227,1110.614969
8011,1982,2011,300.4464346,1069.521755
8011,2007,2011,284.8178721,1083.141008
8011,2012,2016,270.3086728,1141.106249
22055,1950,1980,759.8544242,654.0301588
22055,1982,2011,781.3176396,601.5859548
22055,2007,2011,754.0420031,645.3089721
22055,2012,2016,807.5479136,561.9850498
21021,1950,1980,639.4296115,519.7875489
21021,1982,2011,617.5652177,513.5146946
21021,2007,2011,594.0181627,542.8927858
21021,2012,2016,652.8618153,491.6017841
55085,1950,1980,451.1566446,405.8152477
55085,1982,2011,448.3473189,402.1624823
55085,2007,2011,416.5279876,422.4288456
55085,2012,2016,472.0175585,358.7095198
19175,1950,1980,510.9593778,548.2154168
19175,1982,2011,533.6378468,504.1528525
19175,2007,2011,583.0759869,433.4299445
19175,2012,2016,547.4377472,499.8239263
49037,1950,1980,238.8309398,943.9959826
49037,1982,2011,275.6542811,914.0546937
49037,2007,2011,245.9582649,933.7687191
49037,2012,2016,249.1843161,922.7811204
36063,1950,1980,508.7326902,406.3192336
36063,1982,2011,555.9007342,358.3998379
36063,2007,2011,554.4691455,362.6823534
36063,2012,2016,547.7786754,392.4481722
28125,1950,1980,654.7398944,741.8159355
28125,1982,2011,662.3525729,700.59451550000006
28125,2007,2011,666.816115,704.3020825
28125,2012,2016,658.2577322,682.1956436
47133,1950,1980,754.6290376,490.2852695
47133,1982,2011,767.3611556,465.5463199
47133,2007,2011,734.7972408,513.5111327
47133,2012,2016,772.3973853,453.1674991
48121,1950,1980,501.2539191,926.5379545
48121,1982,2011,544.2292141,853.0513831
48121,2007,2011,523.7407271,880.0790452
48121,2012,2016,528.4154205,859.5993171
4019,1950,1980,244.3830061,1575.679181
4019,1982,2011,258.0066782,1544.612458
4019,2007,2011,207.5897228,1588.079181
4019,2012,2016,204.892205,1602.473369
42067,1950,1980,548.9998977,526.118951
42067,1982,2011,563.2156715,500.1468795
42067,2007,2011,581.7973474,492.0106021
42067,2012,2016,565.8376388,503.228243
19185,1950,1980,524.3339634,537.3271443
19185,1982,2011,540.8752853,489.9276249
19185,2007,2011,595.5731855,404.6904897
19185,2012,2016,533.9156909,502.8745497
53055,1950,1980,281.8181985,484.2571786
53055,1982,2011,290.1963282,492.5009038
53055,2007,2011,302.1797721,457.6172329
53055,2012,2016,289.2375701,503.4754438
29057,1950,1980,597.0170145,626.0725888
29057,1982,2011,622.7717619,572.0328095
29057,2007,2011,646.4466039,532.3987279
29057,2012,2016,637.3037728,566.798365
41007,1950,1980,430.6911134,405.2962925
41007,1982,2011,434.616982,409.758928
41007,2007,2011,429.1292076,381.163074
41007,2012,2016,419.3128535,430.9105772
51031,1950,1980,574.2122742,635.7794482
51031,1982,2011,572.5404923,639.8866431
51031,2007,2011,569.8402945,660.3289878
51031,2012,2016,606.6585444,586.6321215
55045,1950,1980,482.2041129,488.0017155
55045,1982,2011,493.7968213,465.904978
55045,2007,2011,501.5357473,450.5977031
55045,2012,2016,481.3067069,486.8974021
12049,1950,1980,909.1825175,714.1627856
12049,1982,2011,888.0784359,709.8262326
12049,2007,2011,892.1258735,713.1712147
12049,2012,2016,934.3290851,670.5328757
27125,1950,1980,343.2353924,502.2999922
27125,1982,2011,346.0555994,489.0724423
27125,2007,2011,342.068291,467.5818865
27125,2012,2016,338.2684187,493.7717857
24003,1950,1980,546.0304602,582.7916988
24003,1982,2011,557.8414273,577.6344929
24003,2007,2011,537.5320743,587.953326
24003,2012,2016,541.6139634,561.5322465
40133,1950,1980,572.4360882,795.8389898
40133,1982,2011,597.6961233,754.0054386
40133,2007,2011,573.2452419,784.7020341
40133,2012,2016,592.7755878,763.0369209
29099,1950,1980,562.1826752,663.4898876
29099,1982,2011,561.6139811,637.3742855
29099,2007,2011,604.9146441,594.4599069
29099,2012,2016,555.7758354,655.618375
12089,1950,1980,730.2769264,684.950374
12089,1982,2011,723.1420302,690.5341178
12089,2007,2011,681.1546241,747.1997909
12089,2012,2016,738.4323895,674.9216572
8009,1950,1980,328.9365694,1025.073979
8009,1982,2011,356.453015,984.8659767
8009,2007,2011,286.696468,1063.153373
8009,2012,2016,336.4486614,1035.529493
40025,1950,1980,360.0781618,1033.002356
40025,1982,2011,379.3189991,999.0120984
40025,2007,2011,326.698385,1076.714413
40025,2012,2016,385.9188845,1023.243023
29133,1950,1980,613.7766701,613.8869446
29133,1982,2011,609.3263941,605.6785513
29133,2007,2011,582.8942385,636.638236
29133,2012,2016,580.1108124,631.1091623
13303,1950,1980,722.7818809,695.5240673
13303,1982,2011,730.668803,681.2868144
13303,2007,2011,692.8748626,743.9832612
13303,2012,2016,676.0266284,739.0932931
28081,1950,1980,720.5537664,629.1128896
28081,1982,2011,729.2196746,566.6004971
28081,2007,2011,710.9432519,604.0713402
28081,2012,2016,719.1051143,572.5533675
19087,1950,1980,500.9301845,563.5493944
19087,1982,2011,509.0443833,528.2743775
19087,2007,2011,583.3308477,448.9641541
19087,2012,2016,504.3436663,548.6588239
42125,1950,1980,621.1964554,461.2608695
42125,1982,2011,628.6409614,440.5255618
42125,2007,2011,630.4637884,435.0903333
42125,2012,2016,642.8165839,432.0908239
35007,1950,1980,326.791578,961.0072211
35007,1982,2011,364.367766,914.9296706
35007,2007,2011,301.7821838,1006.287099
35007,2012,2016,317.3042151,994.3255297
6053,1950,1980,159.2933726,1157.776698
6053,1982,2011,174.5873589,1135.013879
6053,2007,2011,161.4054009,1143.104635
6053,2012,2016,131.5208993,1213.372808
6087,1950,1980,199.1735202,917.7299072
6087,1982,2011,217.7596305,913.8775907
6087,2007,2011,205.8504368,915.4407131
6087,2012,2016,185.2740519,986.4232691
22065,1950,1980,660.1918892,731.2228056
22065,1982,2011,667.7730474,690.8099211
22065,2007,2011,665.2755392,713.3678628
22065,2012,2016,678.2655,685.5312124
41065,1950,1980,183.4326084,890.2604507
41065,1982,2011,199.1297109,888.0504028
41065,2007,2011,201.6325612,862.1849626
41065,2012,2016,189.6992741,923.0461137
1061,1950,1980,765.9553681,697.8091966
1061,1982,2011,742.7703721,718.866253
1061,2007,2011,676.6238411,803.5249706
1061,2012,2016,721.7991295,724.0385639
48165,1950,1980,342.8627202,1185.366761
48165,1982,2011,365.7640144,1140.111334
48165,2007,2011,339.817932,1174.832374
48165,2012,2016,342.4678345,1165.599044
38101,1950,1980,287.8679876,588.3969445
38101,1982,2011,309.309425,564.3666983
38101,2007,2011,339.2650329,509.2845183
38101,2012,2016,340.0755742,527.133223
13119,1950,1980,660.220396,670.7393919
13119,1982,2011,635.8339421,645.0274419
13119,2007,2011,601.7842544,687.6294487
13119,2012,2016,626.0083067,650.182429
1121,1950,1980,700.9818697,713.7703845
1121,1982,2011,710.6049653,693.3061598
1121,2007,2011,677.2521362,741.7344371
1121,2012,2016,739.1374699,652.6399993
27095,1950,1980,435.8539277,458.8276059
27095,1982,2011,443.9822615,441.0548188
27095,2007,2011,445.7726989,431.9806833
27095,2012,2016,456.1095555,418.4229132
18165,1950,1980,545.6839541,553.8715999
18165,1982,2011,576.3975502,514.9264686
18165,2007,2011,603.9655449,492.1105814
18165,2012,2016,565.993274,532.207062
29215,1950,1980,570.3710111,648.4921677
29215,1982,2011,578.3655836,598.2974808
29215,2007,2011,607.8610014,553.8969074
29215,2012,2016,579.1799464,582.413806
18045,1950,1980,542.2746746,531.4675944
18045,1982,2011,568.199258,499.0159441
18045,2007,2011,600.8062296,474.3604663
18045,2012,2016,575.7994587,500.4648032
29009,1950,1980,623.8409888,598.9692214
29009,1982,2011,637.1999307,562.9754131
29009,2007,2011,672.6735437,516.8781824
29009,2012,2016,601.8817831,608.6115415
8053,1950,1980,NA,NA
8053,1982,2011,NA,NA
8053,2007,2011,NA,NA
8053,2012,2016,NA,NA
30071,1950,1980,235.4277482,730.9044558
30071,1982,2011,265.6183297,719.6730483
30071,2007,2011,289.9309394,666.1244659
